cntr,coadd_id,decl,ra,source_id,w1mpro,w2mpro,w3mpro,w4mpro
15100001351023356,0015p000_ac51,-0.33568070,1.75794360,0015p000_ac51-023356,16.97100000,16.26200000,12.14600000,8.10300000
15100001351021796,0015p000_ac51,-0.17522360,1.78389370,0015p000_ac51-021796,16.62600000,16.56600000,12.15200000,8.25400000
15100001351024249,0015p000_ac51,-0.45118160,2.01590210,0015p000_ac51-024249,17.49300000,16.89100000,4.00200000,-1.97500000
15100001351023609,0015p000_ac51,-0.32382560,1.81754600,0015p000_ac51-023609,18.19200000,14.84500000,8.16800000,3.81800000
15100001351026435,0015p000_ac51,-0.15227200,1.98513200,0015p000_ac51-026435,15.52600000,15.38400000,12.11700000,8.62000000
15100001351020745,0015p000_ac51,-0.25409200,1.66642580,0015p000_ac51-020745,16.93000000,15.28900000,11.05900000,4.81600000
15100001351024970,0015p000_ac51,-0.38609940,2.10995300,0015p000_ac51-024970,15.95600000,10.31600000,1.42400000,-2.16600000
15100001351023227,0015p000_ac51,-0.35063000,1.97822000,0015p000_ac51-023227,18.67900000,14.32300000,10.27100000,3.43800000
15100001351022241,0015p000_ac51,-0.27464440,1.70141850,0015p000_ac51-022241,15.31900000,13.51800000,9.88500000,2.58200000
15100001351024409,0015p000_ac51,-0.39042430,2.01403000,0015p000_ac51-024409,18.21900000,12.96400000,6.30300000,-1.23700000
15100001351024660,0015p000_ac51,-0.19408300,2.00732460,0015p000_ac51-024660,16.54900000,15.94700000,12.17600000,6.76900000
15100001351029294,0015p000_ac51,-0.04748380,1.71518130,0015p000_ac51-029294,16.25300000,16.10700000,12.41900000,8.41800000
15100001351024159,0015p000_ac51,-0.31267700,2.10118400,0015p000_ac51-024159,18.28900000,14.85100000,9.32400000,0.59400000
15100001351029996,0015p000_ac51,-0.12087500,1.93107350,0015p000_ac51-029996,17.40200000,17.08500000,12.14000000,7.62900000
15100001351021735,0015p000_ac51,-0.19756690,1.77185330,0015p000_ac51-021735,16.56200000,16.10500000,12.12000000,8.20300000
15100001351024771,0015p000_ac51,-0.21219740,2.10922830,0015p000_ac51-024771,18.53000000,16.34700000,8.70200000,6.11300000
15100001351022321,0015p000_ac51,-0.35199480,1.68489310,0015p000_ac51-022321,17.52300000,16.83500000,12.43900000,7.96800000
15100001351030594,0015p000_ac51,-0.00544160,1.78622170,0015p000_ac51-030594,17.38700000,17.24000000,12.45600000,8.60400000
15100001351022696,0015p000_ac51,-0.26825480,1.72098980,0015p000_ac51-022696,18.47000000,16.34800000,11.47700000,3.96700000
15100001351021985,0015p000_ac51,-0.33547430,1.75085820,0015p000_ac51-021985,17.06300000,16.84600000,12.20900000,8.01300000
15100001351021603,0015p000_ac51,-0.39843110,1.90259610,0015p000_ac51-021603,17.63100000,16.22900000,11.10200000,5.61800000
15100001351032918,0015p000_ac51,-0.08730640,1.62235620,0015p000_ac51-032918,17.58100000,16.74200000,12.40500000,8.15600000
15100001351019215,0015p000_ac51,-0.27537380,1.65766200,0015p000_ac51-019215,16.64300000,15.15500000,10.37900000,4.38900000
15100001351029280,0015p000_ac51,-0.08430570,1.73849170,0015p000_ac51-029280,16.04000000,16.74500000,12.14000000,8.77700000
15100001351022722,0015p000_ac51,-0.30459580,1.71165770,0015p000_ac51-022722,17.16500000,15.40900000,11.64100000,7.52900000
15100001351026407,0015p000_ac51,-0.06342980,2.05219590,0015p000_ac51-026407,15.33800000,14.82200000,11.46000000,7.70900000
15100001351024705,0015p000_ac51,-0.34323940,2.08469240,0015p000_ac51-024705,18.17600000,16.03200000,8.01700000,-1.16900000
15100001351021421,0015p000_ac51,-0.40053860,1.87616820,0015p000_ac51-021421,16.90200000,16.59200000,11.23900000,6.08700000
15100001351021818,0015p000_ac51,-0.44310190,1.81212620,0015p000_ac51-021818,18.55700000,17.05900000,12.04600000,7.22400000
15100001351031223,0015p000_ac51,-0.02917090,1.66209750,0015p000_ac51-031223,13.56600000,13.53300000,11.91300000,8.41700000
15100001351024702,0015p000_ac51,-0.23636290,1.98430990,0015p000_ac51-024702,17.50500000,17.01300000,12.06700000,7.03000000
15100001351024937,0015p000_ac51,-0.43252170,1.99329730,0015p000_ac51-024937,18.63400000,16.35500000,10.33300000,
15100001351021408,0015p000_ac51,-0.38153510,1.92439260,0015p000_ac51-021408,16.83300000,16.09000000,10.81400000,7.74200000
15100001351026914,0015p000_ac51,-0.09600710,1.98349950,0015p000_ac51-026914,16.53600000,16.77300000,12.04200000,7.48600000
15100001351029359,0015p000_ac51,-0.03865200,1.67290930,0015p000_ac51-029359,16.42200000,16.36100000,12.22700000,8.60000000
15100001351020884,0015p000_ac51,-0.36325230,1.94892050,0015p000_ac51-020884,17.99400000,13.77700000,7.38400000,2.00900000
15100001351025434,0015p000_ac51,-0.41772400,2.03983240,0015p000_ac51-025434,16.67400000,15.74400000,,0.33500000
15100001351021535,0015p000_ac51,-0.44885680,1.86941640,0015p000_ac51-021535,17.60300000,16.03000000,10.04300000,6.23800000
15100001351022139,0015p000_ac51,-0.25133230,1.93173960,0015p000_ac51-022139,17.37500000,16.61600000,11.92500000,7.22800000
15100001351022150,0015p000_ac51,-0.41751120,1.82667980,0015p000_ac51-022150,18.63100000,17.10600000,12.20500000,6.48800000
15100001351030055,0015p000_ac51,-0.05326300,1.77318270,0015p000_ac51-030055,17.38700000,17.14000000,12.13200000,8.50700000
15100001351025961,0015p000_ac51,-0.22454880,2.11011650,0015p000_ac51-025961,17.14200000,16.60200000,10.77500000,6.03200000
15100001351029234,0015p000_ac51,-0.06011750,1.80025910,0015p000_ac51-029234,15.91500000,15.94100000,12.39600000,8.75000000
15100001351028570,0015p000_ac51,-0.10818480,2.08975430,0015p000_ac51-028570,18.19500000,17.10500000,11.88700000,6.14100000
15100001351031470,0015p000_ac51,-0.00282120,1.62030000,0015p000_ac51-031470,16.28100000,16.18300000,12.47400000,8.79000000
15100001351021400,0015p000_ac51,-0.46218610,1.87416920,0015p000_ac51-021400,17.10000000,16.53700000,11.86300000,7.01100000
15100001351024646,0015p000_ac51,-0.20456160,2.00242940,0015p000_ac51-024646,16.86400000,16.21800000,11.90300000,6.67100000
15100001351027363,0015p000_ac51,-0.03142910,1.98177860,0015p000_ac51-027363,16.72200000,16.37000000,11.89500000,8.45400000
15100001351026877,0015p000_ac51,-0.10757390,2.02036490,0015p000_ac51-026877,16.42200000,15.75800000,11.91200000,7.52700000
15100001351020990,0015p000_ac51,-0.37833840,1.78852260,0015p000_ac51-020990,15.57500000,15.27800000,11.64500000,6.37000000
15100001351027873,0015p000_ac51,-0.11916170,1.98237260,0015p000_ac51-027873,17.56500000,17.15100000,12.17800000,7.73400000
15100001351021843,0015p000_ac51,-0.27845050,1.77902250,0015p000_ac51-021843,16.95600000,16.08200000,12.18300000,7.11400000
15100001351032661,0015p000_ac51,-0.08271630,1.65221790,0015p000_ac51-032661,17.44100000,16.71300000,12.18100000,8.66400000
15100001351021489,0015p000_ac51,-0.44878400,1.93285620,0015p000_ac51-021489,15.04800000,14.61700000,9.35600000,5.33700000
15100001351029461,0015p000_ac51,-0.09756790,1.89717630,0015p000_ac51-029461,16.52100000,16.71900000,12.40600000,7.82200000
15100001351025581,0015p000_ac51,-0.22976950,2.06443580,0015p000_ac51-025581,18.06600000,14.96100000,9.86100000,7.63200000
15100001351024867,0015p000_ac51,-0.27250470,2.09312230,0015p000_ac51-024867,16.44700000,15.47800000,11.02400000,6.45800000
15100001351031808,0015p000_ac51,-0.08602630,1.63361960,0015p000_ac51-031808,16.83600000,16.94200000,11.60800000,8.16000000
15100001351018048,0015p000_ac51,-0.27865790,1.61700660,0015p000_ac51-018048,15.92000000,15.58300000,12.20700000,8.28500000
15100001351031852,0015p000_ac51,-0.04442510,1.61313590,0015p000_ac51-031852,17.00400000,16.41200000,12.34600000,8.29300000
15100001351018198,0015p000_ac51,-0.27262490,1.60754920,0015p000_ac51-018198,16.79000000,16.40700000,11.86400000,8.00300000
15100001351017752,0015p000_ac51,-0.25196450,1.63338090,0015p000_ac51-017752,18.63000000,17.00600000,12.11800000,3.27000000
15100001351025503,0015p000_ac51,-0.39557000,2.06431130,0015p000_ac51-025503,16.95000000,12.62500000,3.97000000,
15100001351021623,0015p000_ac51,-0.42261710,1.84187120,0015p000_ac51-021623,17.25300000,16.66800000,12.21300000,6.70000000
15100001351030017,0015p000_ac51,-0.07873770,1.68248040,0015p000_ac51-030017,17.29200000,17.01600000,12.51300000,8.46700000
15100001351022206,0015p000_ac51,-0.30088470,1.75947100,0015p000_ac51-022206,18.17400000,16.27500000,8.55800000,3.19200000
15100001351031278,0015p000_ac51,-0.00814220,1.65542890,0015p000_ac51-031278,15.02100000,14.76400000,12.44200000,8.42700000
15100001351022407,0015p000_ac51,-0.25083260,1.86662480,0015p000_ac51-022407,17.46300000,15.87300000,10.76100000,6.39400000
15100001351021111,0015p000_ac51,-0.40934960,1.71637820,0015p000_ac51-021111,15.98600000,15.68700000,12.21600000,7.78300000
15100001351022178,0015p000_ac51,-0.20337760,1.97928930,0015p000_ac51-022178,17.14200000,17.00500000,11.89800000,8.23700000
15100001351021428,0015p000_ac51,-0.32408640,1.92244460,0015p000_ac51-021428,17.68800000,15.60600000,11.29100000,4.46300000
15100001351024926,0015p000_ac51,-0.46057450,2.04345710,0015p000_ac51-024926,17.00900000,14.29200000,3.34200000,0.43500000
15100001351031544,0015p000_ac51,-0.14115200,1.64315580,0015p000_ac51-031544,16.28400000,15.67400000,11.97800000,8.13000000
15100001351021318,0015p000_ac51,-0.18586480,1.88615040,0015p000_ac51-021318,16.34000000,15.64300000,11.89800000,7.61100000
15100001351020991,0015p000_ac51,-0.27005600,1.91183180,0015p000_ac51-020991,15.25300000,14.96100000,11.67600000,6.82000000
15100001351019529,0015p000_ac51,-0.21167400,1.66701070,0015p000_ac51-019529,17.42500000,16.70500000,11.55800000,8.26900000
15100001351022372,0015p000_ac51,-0.36273830,1.71139980,0015p000_ac51-022372,17.59800000,16.80100000,11.91000000,8.20000000
15100001351025867,0015p000_ac51,-0.16264080,2.11138450,0015p000_ac51-025867,17.66900000,15.74700000,10.88700000,5.74300000
15100001351030147,0015p000_ac51,-0.15279250,1.68094670,0015p000_ac51-030147,17.26300000,16.90500000,12.45300000,8.73400000
15100001351021278,0015p000_ac51,-0.26773600,1.96214080,0015p000_ac51-021278,16.25000000,15.97000000,11.50600000,6.30700000
15100001351020866,0015p000_ac51,-0.37630100,1.83448720,0015p000_ac51-020866,13.16700000,13.04000000,11.58300000,7.01000000
15100001351029244,0015p000_ac51,-0.05284910,1.71341270,0015p000_ac51-029244,16.06300000,16.06600000,12.40900000,8.73000000
15100001351022377,0015p000_ac51,-0.16180150,1.96419360,0015p000_ac51-022377,17.34500000,16.92700000,12.22900000,7.19200000
15100001351025499,0015p000_ac51,-0.36321690,2.03203300,0015p000_ac51-025499,18.15700000,15.24900000,10.31700000,
15100001351029840,0015p000_ac51,-0.09235650,1.83847730,0015p000_ac51-029840,17.24400000,16.32900000,12.29800000,8.32400000
15100001351024902,0015p000_ac51,-0.44457030,2.04737190,0015p000_ac51-024902,16.58400000,16.72300000,4.24600000,1.37300000
15100001351021074,0015p000_ac51,-0.18436820,1.81623740,0015p000_ac51-021074,15.56500000,15.46200000,12.34200000,8.01300000
15100001351029583,0015p000_ac51,-0.11374960,1.78503420,0015p000_ac51-029583,16.69700000,15.97900000,12.41800000,8.34600000
15100001351022343,0015p000_ac51,-0.21536830,1.93212600,0015p000_ac51-022343,17.07000000,16.53800000,11.65100000,7.63800000
15100001351029438,0015p000_ac51,-0.04869040,1.79597830,0015p000_ac51-029438,16.52700000,16.55800000,11.90900000,8.47100000
15100001351026251,0015p000_ac51,-0.12151630,2.05980800,0015p000_ac51-026251,11.81900000,11.79000000,11.27900000,7.48800000
15100001351018352,0015p000_ac51,-0.31269520,1.64453890,0015p000_ac51-018352,16.66900000,16.83100000,12.14300000,8.29000000
15100001351022174,0015p000_ac51,-0.35840720,1.68548460,0015p000_ac51-022174,17.23300000,16.83200000,12.34100000,8.27700000
15100001351022900,0015p000_ac51,-0.36650650,1.80651200,0015p000_ac51-022900,17.21600000,16.31100000,12.07100000,6.53400000
15100001351020187,0015p000_ac51,-0.27833500,1.64263360,0015p000_ac51-020187,14.75600000,14.32700000,10.31500000,6.60400000
15100001351024951,0015p000_ac51,-0.43044340,2.00546480,0015p000_ac51-024951,16.67700000,15.75800000,9.86700000,1.96700000
15100001351029070,0015p000_ac51,-0.11953090,1.68923860,0015p000_ac51-029070,14.72700000,14.80400000,11.83500000,8.81000000
15100001351024316,0015p000_ac51,-0.30614200,2.08413930,0015p000_ac51-024316,15.95300000,14.68500000,10.28700000,1.14300000
15100001351021284,0015p000_ac51,-0.39327560,1.97448850,0015p000_ac51-021284,16.05400000,14.66800000,10.60300000,7.72700000
15100001351022475,0015p000_ac51,-0.26873860,1.70115040,0015p000_ac51-022475,17.01000000,15.49400000,10.21400000,4.04900000
15100001351026665,0015p000_ac51,-0.14648670,2.01887360,0015p000_ac51-026665,15.91800000,15.41500000,11.53300000,7.54300000
15100001351024199,0015p000_ac51,-0.30400800,1.98504950,0015p000_ac51-024199,16.47100000,15.86900000,11.23400000,6.07700000
15100001351018398,0015p000_ac51,-0.18668210,1.62364960,0015p000_ac51-018398,16.63000000,16.85100000,12.16400000,8.38600000
15100001351024756,0015p000_ac51,-0.25407010,2.07193720,0015p000_ac51-024756,16.38300000,15.37400000,11.07400000,6.29300000
15100001351020925,0015p000_ac51,-0.21638080,1.69836250,0015p000_ac51-020925,14.90900000,14.63300000,12.41000000,8.12900000
15100001351023968,0015p000_ac51,-0.45193880,2.05188150,0015p000_ac51-023968,14.67000000,13.63000000,3.55900000,-0.85300000
15100001351022322,0015p000_ac51,-0.17288150,1.69764990,0015p000_ac51-022322,17.01900000,16.91900000,12.01300000,8.20300000
15100001351026217,0015p000_ac51,-0.36499700,2.04141800,0015p000_ac51-026217,18.24200000,15.58100000,6.66900000,
15100001351000452,0015p000_ac51,-0.49133080,2.01688340,0015p000_ac51-000452,17.80300000,13.86300000,8.71600000,-0.29300000
15100001351020995,0015p000_ac51,-0.31281220,1.77519380,0015p000_ac51-020995,15.71700000,14.26100000,8.76600000,3.67000000
15100001351031554,0015p000_ac51,-0.10069760,1.64534890,0015p000_ac51-031554,16.53700000,15.20700000,11.72900000,8.26500000
15100001351022886,0015p000_ac51,-0.28940070,1.75460440,0015p000_ac51-022886,18.66300000,16.40700000,9.58800000,2.48500000
15100001351024455,0015p000_ac51,-0.37066660,2.07647270,0015p000_ac51-024455,17.88500000,15.55000000,2.48200000,-1.04000000
15100001351031168,0015p000_ac51,-0.01538520,1.71238550,0015p000_ac51-031168,17.27400000,16.54700000,11.86000000,8.95200000
15100001351022374,0015p000_ac51,-0.31992700,1.81101320,0015p000_ac51-022374,18.52700000,15.25100000,8.47800000,3.68700000
15100001351000692,0015p000_ac51,-0.48491000,2.08531370,0015p000_ac51-000692,16.69400000,15.13700000,4.81700000,-1.33000000
15100001351001010,0015p000_ac51,-0.48116380,2.03252330,0015p000_ac51-001010,16.63400000,14.54300000,2.66300000,0.16100000
15100001351027902,0015p000_ac51,-0.11857500,1.98997170,0015p000_ac51-027902,17.29700000,17.08000000,12.24700000,8.14000000
15100001351029535,0015p000_ac51,-0.08349950,1.94257210,0015p000_ac51-029535,16.85500000,16.08500000,11.64000000,7.22100000
15100001351025496,0015p000_ac51,-0.20246480,2.11261770,0015p000_ac51-025496,18.01200000,16.38700000,10.06500000,5.15700000
15100001351021353,0015p000_ac51,-0.40762020,1.94764290,0015p000_ac51-021353,16.36200000,15.27800000,9.65100000,5.18400000
15100001351029496,0015p000_ac51,-0.05309000,1.96789000,0015p000_ac51-029496,17.23500000,16.98200000,12.03000000,8.72100000
15100001351029351,0015p000_ac51,-0.06894560,1.85304890,0015p000_ac51-029351,16.37300000,16.00300000,11.80300000,8.38300000
15100001351021055,0015p000_ac51,-0.35366850,1.72152980,0015p000_ac51-021055,15.80300000,15.58400000,12.47600000,8.13200000
15100001351023897,0015p000_ac51,-0.45819280,2.01886630,0015p000_ac51-023897,13.01100000,12.99200000,4.02700000,-1.61400000
15100001351022590,0015p000_ac51,-0.35241660,1.69838100,0015p000_ac51-022590,17.53600000,17.10000000,12.45400000,7.83700000
15100001351025517,0015p000_ac51,-0.33918710,2.05825270,0015p000_ac51-025517,17.98000000,15.98500000,8.60900000,1.91200000
15100001351022028,0015p000_ac51,-0.28347060,1.67040490,0015p000_ac51-022028,16.61800000,15.59500000,11.30000000,5.15700000
15100001351028524,0015p000_ac51,-0.14769070,2.11795720,0015p000_ac51-028524,16.87900000,16.76700000,11.48800000,7.30700000
15100001351018691,0015p000_ac51,-0.21774790,1.64801550,0015p000_ac51-018691,17.36500000,16.58100000,11.73700000,8.30700000
15100001351021223,0015p000_ac51,-0.38310180,1.95276070,0015p000_ac51-021223,17.73900000,16.85300000,9.43900000,7.74400000
15100001351025988,0015p000_ac51,-0.38775420,2.04053310,0015p000_ac51-025988,18.29100000,13.87200000,10.27700000,-0.46500000
15100001351020402,0015p000_ac51,-0.26821570,1.64079590,0015p000_ac51-020402,18.40300000,16.45400000,12.05200000,4.24400000
15100001351026725,0015p000_ac51,-0.09924630,2.02934020,0015p000_ac51-026725,16.32200000,15.98000000,12.15100000,7.59300000
15100001351026789,0015p000_ac51,-0.11300140,2.00690380,0015p000_ac51-026789,16.32800000,15.58500000,12.34500000,7.91700000
15100001351002290,0015p000_ac51,-0.48631810,2.00403230,0015p000_ac51-002290,18.04900000,14.96700000,9.05900000,1.02700000
15100001351029219,0015p000_ac51,-0.08279750,1.88673170,0015p000_ac51-029219,15.99300000,15.47600000,12.07900000,8.51600000
15100001351030064,0015p000_ac51,-0.08224520,1.78832210,0015p000_ac51-030064,17.22500000,16.65300000,12.41900000,8.50400000
15100001351029803,0015p000_ac51,-0.08171180,1.75354880,0015p000_ac51-029803,17.05600000,16.93600000,11.97600000,8.57200000
15100001351001632,0015p000_ac51,-0.49070460,2.05387880,0015p000_ac51-001632,18.13700000,14.63500000,,-0.38900000
15100001351021995,0015p000_ac51,-0.44346840,1.79400170,0015p000_ac51-021995,17.12100000,16.60300000,12.25500000,7.34900000
15100001351025060,0015p000_ac51,-0.16875950,1.98825560,0015p000_ac51-025060,17.32100000,17.12000000,12.03400000,7.11600000
15100001351021577,0015p000_ac51,-0.43500930,1.81335940,0015p000_ac51-021577,16.87200000,16.49100000,12.30900000,7.55200000
15100001351027677,0015p000_ac51,-0.00660540,2.03010810,0015p000_ac51-027677,17.12400000,16.26200000,12.11200000,8.52900000
15100001351020905,0015p000_ac51,-0.36134680,1.95525580,0015p000_ac51-020905,17.79000000,13.87700000,7.28100000,1.93600000
15100001351020410,0015p000_ac51,-0.26568900,1.63326630,0015p000_ac51-020410,18.50600000,16.43400000,11.36700000,4.42700000
15100001351021384,0015p000_ac51,-0.37731440,1.69401160,0015p000_ac51-021384,16.45700000,16.94900000,12.34700000,8.15300000
15100001351023555,0015p000_ac51,-0.42697560,1.86246990,0015p000_ac51-023555,18.58100000,16.97200000,11.90200000,6.10200000
15100001351022944,0015p000_ac51,-0.29090520,1.71809510,0015p000_ac51-022944,16.88100000,15.12100000,10.25300000,3.56600000
15100001351023482,0015p000_ac51,-0.33571910,1.92452970,0015p000_ac51-023482,15.26700000,13.01100000,8.80600000,3.63700000
15100001351022556,0015p000_ac51,-0.31357600,1.71088090,0015p000_ac51-022556,17.97800000,16.87600000,11.45900000,6.97000000
15100001351022598,0015p000_ac51,-0.33410170,1.86898630,0015p000_ac51-022598,18.07900000,14.48000000,7.29900000,2.38900000
15100001351020465,0015p000_ac51,-0.24910660,1.60853080,0015p000_ac51-020465,18.26100000,17.08200000,11.50000000,4.17100000
15100001351000221,0015p000_ac51,-0.48994850,2.09723540,0015p000_ac51-000221,15.58400000,12.53700000,6.05900000,-1.50100000
15100001351019096,0015p000_ac51,-0.17731470,1.66237670,0015p000_ac51-019096,17.28800000,16.54000000,11.75300000,8.76000000
15100001351021877,0015p000_ac51,-0.35571570,1.78328550,0015p000_ac51-021877,17.04800000,16.45700000,12.43400000,7.76300000
15100001351020976,0015p000_ac51,-0.16879900,1.72362850,0015p000_ac51-020976,15.19600000,14.81800000,12.36200000,8.46400000
15100001351021930,0015p000_ac51,-0.43543170,1.75560030,0015p000_ac51-021930,16.93900000,16.31900000,12.22700000,7.25700000
15100001351029473,0015p000_ac51,-0.08749280,1.69133060,0015p000_ac51-029473,16.66400000,15.66900000,12.08200000,8.16400000
15100001351029333,0015p000_ac51,-0.11411900,1.96017830,0015p000_ac51-029333,16.31600000,15.85900000,12.36000000,8.17400000
15100001351024862,0015p000_ac51,-0.22361650,2.11580230,0015p000_ac51-024862,16.91900000,15.79400000,10.04700000,5.35000000
15100001351021398,0015p000_ac51,-0.16515320,1.96189020,0015p000_ac51-021398,16.51000000,16.40000000,11.65200000,7.24000000
15100001351022728,0015p000_ac51,-0.15929170,1.75386380,0015p000_ac51-022728,17.55400000,16.80500000,12.43200000,8.06600000
15100001351022956,0015p000_ac51,-0.46924290,1.96086780,0015p000_ac51-022956,14.11600000,13.66600000,7.74600000,4.26300000
15100001351021895,0015p000_ac51,-0.21106810,1.89145700,0015p000_ac51-021895,17.06000000,16.80500000,12.34800000,8.05000000
15100001351025117,0015p000_ac51,-0.23320630,2.09394430,0015p000_ac51-025117,18.26200000,16.46800000,9.72900000,6.51900000
15100001351024038,0015p000_ac51,-0.39909500,2.06072990,0015p000_ac51-024038,16.50000000,12.96000000,2.04000000,-2.07000000
15100001351023112,0015p000_ac51,-0.28850370,1.68995040,0015p000_ac51-023112,16.55200000,15.63700000,9.63200000,3.55300000
15100001351025947,0015p000_ac51,-0.40507290,2.03604610,0015p000_ac51-025947,17.04600000,16.84400000,10.61000000,-0.69000000
15100001351025636,0015p000_ac51,-0.28990490,2.03656660,0015p000_ac51-025636,17.69600000,16.40900000,10.46200000,4.79900000
15100001351020814,0015p000_ac51,-0.34657740,1.76381920,0015p000_ac51-020814,13.65100000,13.62700000,12.13200000,8.29600000
15100001351020938,0015p000_ac51,-0.17503360,1.95875750,0015p000_ac51-020938,15.08000000,15.16600000,12.21200000,7.89000000
15100001351022220,0015p000_ac51,-0.25814800,1.91571460,0015p000_ac51-022220,17.28100000,16.48900000,11.44700000,6.78900000
15100001351024629,0015p000_ac51,-0.22638290,2.02933430,0015p000_ac51-024629,16.59200000,16.16400000,11.53200000,6.69400000
15100001351021874,0015p000_ac51,-0.36154730,1.76756610,0015p000_ac51-021874,16.96100000,16.92400000,11.96500000,7.66100000
15100001351024562,0015p000_ac51,-0.37530100,2.05775640,0015p000_ac51-024562,18.08000000,13.64800000,10.75100000,-1.86700000
15100001351018916,0015p000_ac51,-0.26295020,1.61783910,0015p000_ac51-018916,17.29700000,15.89600000,11.19100000,4.74200000
15100001351030072,0015p000_ac51,-0.11685040,1.82300310,0015p000_ac51-030072,17.24300000,16.47800000,12.26100000,8.10100000
15100001351003147,0015p000_ac51,-0.48259760,1.89496410,0015p000_ac51-003147,17.70700000,16.27900000,11.43300000,6.23100000
15100001351027686,0015p000_ac51,-0.07486850,2.09181260,0015p000_ac51-027686,18.06500000,16.70300000,11.45900000,6.36100000
15100001351019941,0015p000_ac51,-0.24801580,1.65103020,0015p000_ac51-019941,17.09700000,15.97100000,11.20000000,5.08100000
15100001351023438,0015p000_ac51,-0.41301510,1.86112720,0015p000_ac51-023438,18.22500000,16.81300000,11.67800000,6.16800000
15100001351025453,0015p000_ac51,-0.35039170,2.01924440,0015p000_ac51-025453,17.54500000,14.84700000,10.97000000,5.43800000
15100001351021344,0015p000_ac51,-0.31173490,1.71869560,0015p000_ac51-021344,16.55800000,15.81800000,11.35500000,7.24600000
15100001351020997,0015p000_ac51,-0.35059560,1.76514610,0015p000_ac51-020997,15.56800000,15.56100000,12.22800000,7.94000000
15100001351025095,0015p000_ac51,-0.41392670,1.99889750,0015p000_ac51-025095,18.50300000,15.00100000,11.61800000,2.75400000
15100001351003176,0015p000_ac51,-0.48504250,1.89288950,0015p000_ac51-003176,17.36500000,15.80000000,10.71000000,6.41500000
15100001351030587,0015p000_ac51,-0.09689240,1.90131660,0015p000_ac51-030587,17.52800000,16.53000000,12.16900000,7.89300000
15100001351032445,0015p000_ac51,-0.15424500,1.65581720,0015p000_ac51-032445,17.20500000,16.47100000,12.25400000,8.52800000
15100001351030270,0015p000_ac51,-0.02222250,1.93826090,0015p000_ac51-030270,17.43200000,16.97300000,12.40700000,8.10000000
15100001351022151,0015p000_ac51,-0.21027970,1.90808820,0015p000_ac51-022151,17.61300000,16.03000000,12.42700000,8.02400000
15100001351027747,0015p000_ac51,-0.12952080,2.07197010,0015p000_ac51-027747,16.77200000,16.63100000,11.49400000,7.43600000
15100001351032419,0015p000_ac51,-0.11293420,1.64309500,0015p000_ac51-032419,17.34300000,16.24800000,12.35300000,8.61200000
15100001351030023,0015p000_ac51,-0.08222840,1.84480280,0015p000_ac51-030023,17.35900000,16.76300000,12.25900000,7.89300000
15100001351021494,0015p000_ac51,-0.41979690,1.87856400,0015p000_ac51-021494,18.22400000,16.97500000,11.01600000,5.19400000
15100001351020860,0015p000_ac51,-0.28558360,1.79093880,0015p000_ac51-020860,14.49500000,14.22900000,11.56700000,7.38700000
15100001351026162,0015p000_ac51,-0.37157020,2.01485980,0015p000_ac51-026162,18.42800000,14.51700000,6.71200000,
15100001351022562,0015p000_ac51,-0.36971010,1.86579480,0015p000_ac51-022562,17.50900000,17.10500000,11.87200000,6.68100000
15100001351021237,0015p000_ac51,-0.30479540,1.94240180,0015p000_ac51-021237,16.61500000,16.61300000,10.90800000,6.30300000
15100001351018640,0015p000_ac51,-0.28180890,1.60049480,0015p000_ac51-018640,17.53500000,16.21100000,12.14600000,7.95200000
15100001351001433,0015p000_ac51,-0.49548790,2.05807860,0015p000_ac51-001433,17.73400000,14.45900000,4.11000000,0.04400000
15100001351027813,0015p000_ac51,-0.09684320,2.07272820,0015p000_ac51-027813,16.87300000,16.53300000,12.09700000,7.47700000
15100001351018595,0015p000_ac51,-0.22039410,1.64466920,0015p000_ac51-018595,17.14100000,16.62400000,12.35300000,8.24100000
15100001351021794,0015p000_ac51,-0.46255700,1.97422640,0015p000_ac51-021794,17.03200000,16.44700000,9.36500000,2.53500000
15100001351021704,0015p000_ac51,-0.42885940,1.85532960,0015p000_ac51-021704,17.34600000,16.14500000,11.17100000,6.62300000
15100001351020724,0015p000_ac51,-0.23528000,1.60351000,0015p000_ac51-020724,18.68000000,17.15300000,11.64800000,3.94100000
15100001351025293,0015p000_ac51,-0.41122200,2.05843590,0015p000_ac51-025293,16.84300000,13.43000000,7.43800000,2.42900000
15100001351022798,0015p000_ac51,-0.24336130,1.87967200,0015p000_ac51-022798,17.29700000,16.59900000,12.15800000,6.93000000
15100001351021630,0015p000_ac51,-0.24643360,1.76391850,0015p000_ac51-021630,16.61100000,16.31300000,12.37800000,7.33600000
15100001351030018,0015p000_ac51,-0.15471890,1.71314010,0015p000_ac51-030018,16.90000000,16.89000000,12.14900000,8.25000000
15100001351026018,0015p000_ac51,-0.44430250,2.02350800,0015p000_ac51-026018,17.80300000,16.41500000,6.04400000,-0.32400000
15100001351021937,0015p000_ac51,-0.36097750,1.91957210,0015p000_ac51-021937,13.65300000,12.34700000,6.01100000,2.18700000
15100001351030201,0015p000_ac51,-0.02186140,1.87192710,0015p000_ac51-030201,17.37500000,17.05600000,12.39600000,8.28900000
15100001351023012,0015p000_ac51,-0.38809810,1.82531550,0015p000_ac51-023012,17.03100000,15.65600000,11.38800000,5.85000000
15100001351022920,0015p000_ac51,-0.34537890,1.88649070,0015p000_ac51-022920,17.22600000,14.73800000,7.55900000,0.78300000
